[15:56:27.712] Namespace(base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', dataset_name='LA', deterministic=1, ema_decay=0.99, exp='vnet', gpu='1', labeled_bs=2, labelnum=25, max_iterations=6000, max_samples=123, model='MT', root_path='/data/omnisky/postgraduate/Yb/data_set/LASet/data', seed=1337)
[15:56:30.467] 12 itertations per epoch
[15:56:31.950] iteration 1 : loss : 0.648477 cons_dist: 0.044150, loss_weight: 0.000674
[16:06:45.289] iteration 1126 : loss : 0.059609 cons_dist: 0.004551, loss_weight: 0.003327
[16:06:45.780] iteration 1127 : loss : 0.085374 cons_dist: 0.003707, loss_weight: 0.003327
[16:06:46.271] iteration 1128 : loss : 0.073541 cons_dist: 0.000955, loss_weight: 0.003327
[16:06:47.502] iteration 1129 : loss : 0.170797 cons_dist: 0.005562, loss_weight: 0.003327
[16:06:47.993] iteration 1130 : loss : 0.090512 cons_dist: 0.008464, loss_weight: 0.003327
[16:06:48.485] iteration 1131 : loss : 0.074203 cons_dist: 0.001724, loss_weight: 0.003327
[16:06:48.975] iteration 1132 : loss : 0.107879 cons_dist: 0.005312, loss_weight: 0.003327
[16:06:49.468] iteration 1133 : loss : 0.068440 cons_dist: 0.006453, loss_weight: 0.003327
[16:06:49.960] iteration 1134 : loss : 0.060331 cons_dist: 0.002817, loss_weight: 0.003327
[16:06:50.453] iteration 1135 : loss : 0.079307 cons_dist: 0.010254, loss_weight: 0.003327
[16:06:50.945] iteration 1136 : loss : 0.133731 cons_dist: 0.010641, loss_weight: 0.003327
[16:06:51.437] iteration 1137 : loss : 0.082263 cons_dist: 0.002415, loss_weight: 0.003327
[16:06:51.928] iteration 1138 : loss : 0.069686 cons_dist: 0.011509, loss_weight: 0.003327
[16:06:52.420] iteration 1139 : loss : 0.095701 cons_dist: 0.003786, loss_weight: 0.003327
[16:06:52.911] iteration 1140 : loss : 0.152735 cons_dist: 0.002979, loss_weight: 0.003327
[16:06:54.077] iteration 1141 : loss : 0.108115 cons_dist: 0.016714, loss_weight: 0.003327
[16:06:54.570] iteration 1142 : loss : 0.080790 cons_dist: 0.005194, loss_weight: 0.003327
[16:06:55.060] iteration 1143 : loss : 0.063258 cons_dist: 0.010437, loss_weight: 0.003327
[16:06:55.552] iteration 1144 : loss : 0.128353 cons_dist: 0.012016, loss_weight: 0.003327
[16:06:56.043] iteration 1145 : loss : 0.077504 cons_dist: 0.003670, loss_weight: 0.003327
[16:06:56.534] iteration 1146 : loss : 0.097926 cons_dist: 0.010436, loss_weight: 0.003327
[16:06:57.026] iteration 1147 : loss : 0.054128 cons_dist: 0.015044, loss_weight: 0.003327
[16:06:57.519] iteration 1148 : loss : 0.083139 cons_dist: 0.008121, loss_weight: 0.003327
[16:06:58.011] iteration 1149 : loss : 0.140726 cons_dist: 0.010281, loss_weight: 0.003327
[16:06:58.503] iteration 1150 : loss : 0.059395 cons_dist: 0.004269, loss_weight: 0.003327
[16:06:58.994] iteration 1151 : loss : 0.098024 cons_dist: 0.009740, loss_weight: 0.003327
[16:06:59.485] iteration 1152 : loss : 0.100956 cons_dist: 0.010081, loss_weight: 0.003327
[16:07:00.568] iteration 1153 : loss : 0.090552 cons_dist: 0.014508, loss_weight: 0.003327
[16:07:01.060] iteration 1154 : loss : 0.093303 cons_dist: 0.006929, loss_weight: 0.003327
[16:07:01.551] iteration 1155 : loss : 0.063438 cons_dist: 0.006322, loss_weight: 0.003327
[16:07:02.042] iteration 1156 : loss : 0.077423 cons_dist: 0.007439, loss_weight: 0.003327
[16:07:02.534] iteration 1157 : loss : 0.130850 cons_dist: 0.011407, loss_weight: 0.003327
[16:07:03.025] iteration 1158 : loss : 0.065420 cons_dist: 0.012755, loss_weight: 0.003327
[16:07:03.517] iteration 1159 : loss : 0.064078 cons_dist: 0.020131, loss_weight: 0.003327
[16:07:04.009] iteration 1160 : loss : 0.075250 cons_dist: 0.006612, loss_weight: 0.003327
[16:07:04.501] iteration 1161 : loss : 0.224159 cons_dist: 0.012266, loss_weight: 0.003327
[16:07:04.992] iteration 1162 : loss : 0.068242 cons_dist: 0.010503, loss_weight: 0.003327
[16:07:05.483] iteration 1163 : loss : 0.108845 cons_dist: 0.006719, loss_weight: 0.003327
[16:07:05.974] iteration 1164 : loss : 0.068813 cons_dist: 0.035774, loss_weight: 0.003327
[16:07:07.039] iteration 1165 : loss : 0.057284 cons_dist: 0.036858, loss_weight: 0.003327
[16:07:07.531] iteration 1166 : loss : 0.069287 cons_dist: 0.004826, loss_weight: 0.003327
[16:07:08.021] iteration 1167 : loss : 0.093462 cons_dist: 0.021596, loss_weight: 0.003327
[16:07:08.513] iteration 1168 : loss : 0.084929 cons_dist: 0.017266, loss_weight: 0.003327
[16:07:09.004] iteration 1169 : loss : 0.152784 cons_dist: 0.008221, loss_weight: 0.003327
[16:07:09.495] iteration 1170 : loss : 0.066536 cons_dist: 0.004811, loss_weight: 0.003327
[16:07:09.987] iteration 1171 : loss : 0.070417 cons_dist: 0.008040, loss_weight: 0.003327
[16:07:10.479] iteration 1172 : loss : 0.086241 cons_dist: 0.005618, loss_weight: 0.003327
[16:07:10.971] iteration 1173 : loss : 0.087475 cons_dist: 0.004501, loss_weight: 0.003327
[16:07:11.463] iteration 1174 : loss : 0.050778 cons_dist: 0.009951, loss_weight: 0.003327
[16:07:11.955] iteration 1175 : loss : 0.071757 cons_dist: 0.008921, loss_weight: 0.003327
[16:07:12.447] iteration 1176 : loss : 0.060304 cons_dist: 0.007357, loss_weight: 0.003327
[16:07:13.622] iteration 1177 : loss : 0.065784 cons_dist: 0.005359, loss_weight: 0.003327
[16:07:14.112] iteration 1178 : loss : 0.087132 cons_dist: 0.001718, loss_weight: 0.003327
[16:07:14.603] iteration 1179 : loss : 0.090875 cons_dist: 0.004959, loss_weight: 0.003327
[16:07:15.094] iteration 1180 : loss : 0.105455 cons_dist: 0.004105, loss_weight: 0.003327
[16:07:15.586] iteration 1181 : loss : 0.051918 cons_dist: 0.025650, loss_weight: 0.003327
[16:07:16.078] iteration 1182 : loss : 0.055696 cons_dist: 0.004148, loss_weight: 0.003327
[16:07:16.571] iteration 1183 : loss : 0.069637 cons_dist: 0.004564, loss_weight: 0.003327
[16:07:17.063] iteration 1184 : loss : 0.090998 cons_dist: 0.002962, loss_weight: 0.003327
[16:07:17.554] iteration 1185 : loss : 0.066447 cons_dist: 0.007658, loss_weight: 0.003327
[16:07:18.046] iteration 1186 : loss : 0.090795 cons_dist: 0.016301, loss_weight: 0.003327
[16:07:18.537] iteration 1187 : loss : 0.076730 cons_dist: 0.009060, loss_weight: 0.003327
[16:07:19.028] iteration 1188 : loss : 0.087454 cons_dist: 0.009656, loss_weight: 0.003327
[16:07:20.160] iteration 1189 : loss : 0.079117 cons_dist: 0.002687, loss_weight: 0.003327
[16:07:20.650] iteration 1190 : loss : 0.083938 cons_dist: 0.007073, loss_weight: 0.003327
[16:07:21.140] iteration 1191 : loss : 0.059462 cons_dist: 0.002303, loss_weight: 0.003327
[16:07:21.632] iteration 1192 : loss : 0.162707 cons_dist: 0.011437, loss_weight: 0.003327
[16:07:22.125] iteration 1193 : loss : 0.068015 cons_dist: 0.007818, loss_weight: 0.003327
[16:07:22.617] iteration 1194 : loss : 0.072204 cons_dist: 0.010383, loss_weight: 0.003327
[16:07:23.109] iteration 1195 : loss : 0.087016 cons_dist: 0.003871, loss_weight: 0.003327
[16:07:23.601] iteration 1196 : loss : 0.075210 cons_dist: 0.004864, loss_weight: 0.003327
[16:07:24.092] iteration 1197 : loss : 0.191344 cons_dist: 0.005104, loss_weight: 0.003327
[16:07:24.583] iteration 1198 : loss : 0.092395 cons_dist: 0.006758, loss_weight: 0.003327
[16:07:25.074] iteration 1199 : loss : 0.058919 cons_dist: 0.009712, loss_weight: 0.003327
[16:07:25.566] iteration 1200 : loss : 0.055984 cons_dist: 0.007911, loss_weight: 0.003327
[16:07:26.883] save best model to model/LA_vnet_25_labeled/MT/iter_1200_dice_0.909171998500824.pth
[16:07:27.932] iteration 1201 : loss : 0.100343 cons_dist: 0.003022, loss_weight: 0.004076
[16:07:28.423] iteration 1202 : loss : 0.062174 cons_dist: 0.014115, loss_weight: 0.004076
[16:07:28.913] iteration 1203 : loss : 0.063898 cons_dist: 0.006012, loss_weight: 0.004076
[16:07:29.404] iteration 1204 : loss : 0.075140 cons_dist: 0.020813, loss_weight: 0.004076
[16:07:29.894] iteration 1205 : loss : 0.083307 cons_dist: 0.002678, loss_weight: 0.004076
[16:07:30.385] iteration 1206 : loss : 0.067865 cons_dist: 0.004296, loss_weight: 0.004076
[16:07:30.876] iteration 1207 : loss : 0.071373 cons_dist: 0.002663, loss_weight: 0.004076
[16:07:31.367] iteration 1208 : loss : 0.110683 cons_dist: 0.004217, loss_weight: 0.004076
[16:07:31.859] iteration 1209 : loss : 0.095190 cons_dist: 0.011098, loss_weight: 0.004076
[16:07:32.352] iteration 1210 : loss : 0.072426 cons_dist: 0.006014, loss_weight: 0.004076
[16:07:32.845] iteration 1211 : loss : 0.078455 cons_dist: 0.026404, loss_weight: 0.004076
[16:07:33.336] iteration 1212 : loss : 0.075471 cons_dist: 0.002669, loss_weight: 0.004076
[16:07:34.429] iteration 1213 : loss : 0.065573 cons_dist: 0.009155, loss_weight: 0.004076
[16:07:34.921] iteration 1214 : loss : 0.068078 cons_dist: 0.004902, loss_weight: 0.004076
[16:07:35.412] iteration 1215 : loss : 0.102193 cons_dist: 0.006237, loss_weight: 0.004076
[16:07:35.902] iteration 1216 : loss : 0.089242 cons_dist: 0.003191, loss_weight: 0.004076
[16:07:36.394] iteration 1217 : loss : 0.056028 cons_dist: 0.001919, loss_weight: 0.004076
[16:07:36.884] iteration 1218 : loss : 0.061069 cons_dist: 0.004088, loss_weight: 0.004076
[16:07:37.374] iteration 1219 : loss : 0.057687 cons_dist: 0.004429, loss_weight: 0.004076
[16:07:37.865] iteration 1220 : loss : 0.047395 cons_dist: 0.077640, loss_weight: 0.004076
[16:07:38.356] iteration 1221 : loss : 0.059890 cons_dist: 0.006292, loss_weight: 0.004076
[16:07:38.848] iteration 1222 : loss : 0.070543 cons_dist: 0.006119, loss_weight: 0.004076
[16:07:39.340] iteration 1223 : loss : 0.180480 cons_dist: 0.012566, loss_weight: 0.004076
[16:07:39.832] iteration 1224 : loss : 0.064189 cons_dist: 0.002346, loss_weight: 0.004076
[16:07:40.952] iteration 1225 : loss : 0.054299 cons_dist: 0.024890, loss_weight: 0.004076
[16:07:41.442] iteration 1226 : loss : 0.245887 cons_dist: 0.006202, loss_weight: 0.004076
[16:07:41.933] iteration 1227 : loss : 0.087952 cons_dist: 0.010021, loss_weight: 0.004076
[16:07:42.425] iteration 1228 : loss : 0.071191 cons_dist: 0.008915, loss_weight: 0.004076
[16:07:42.916] iteration 1229 : loss : 0.070026 cons_dist: 0.007847, loss_weight: 0.004076
[16:07:43.407] iteration 1230 : loss : 0.069460 cons_dist: 0.009565, loss_weight: 0.004076
[16:07:43.898] iteration 1231 : loss : 0.053409 cons_dist: 0.013640, loss_weight: 0.004076
[16:07:44.391] iteration 1232 : loss : 0.050898 cons_dist: 0.008846, loss_weight: 0.004076
[16:07:44.882] iteration 1233 : loss : 0.085294 cons_dist: 0.004171, loss_weight: 0.004076
[16:07:45.373] iteration 1234 : loss : 0.094188 cons_dist: 0.004588, loss_weight: 0.004076
[16:07:45.864] iteration 1235 : loss : 0.081715 cons_dist: 0.011270, loss_weight: 0.004076
[16:07:46.356] iteration 1236 : loss : 0.108451 cons_dist: 0.007315, loss_weight: 0.004076
[16:07:47.460] iteration 1237 : loss : 0.105584 cons_dist: 0.009034, loss_weight: 0.004076
[16:07:47.952] iteration 1238 : loss : 0.051060 cons_dist: 0.004658, loss_weight: 0.004076
[16:07:48.444] iteration 1239 : loss : 0.057090 cons_dist: 0.005102, loss_weight: 0.004076
[16:07:48.934] iteration 1240 : loss : 0.109854 cons_dist: 0.044175, loss_weight: 0.004076
[16:07:49.425] iteration 1241 : loss : 0.040420 cons_dist: 0.003324, loss_weight: 0.004076
[16:07:49.916] iteration 1242 : loss : 0.049626 cons_dist: 0.011678, loss_weight: 0.004076
[16:07:50.407] iteration 1243 : loss : 0.049313 cons_dist: 0.004205, loss_weight: 0.004076
[16:07:50.899] iteration 1244 : loss : 0.047783 cons_dist: 0.002399, loss_weight: 0.004076
[16:07:51.391] iteration 1245 : loss : 0.065338 cons_dist: 0.014299, loss_weight: 0.004076
[16:07:51.883] iteration 1246 : loss : 0.084868 cons_dist: 0.002864, loss_weight: 0.004076
[16:07:52.374] iteration 1247 : loss : 0.071142 cons_dist: 0.003519, loss_weight: 0.004076
[16:07:52.866] iteration 1248 : loss : 0.057521 cons_dist: 0.021020, loss_weight: 0.004076
[16:07:54.064] iteration 1249 : loss : 0.084129 cons_dist: 0.002466, loss_weight: 0.004076
[16:07:54.555] iteration 1250 : loss : 0.034575 cons_dist: 0.003118, loss_weight: 0.004076
[16:07:55.046] iteration 1251 : loss : 0.126979 cons_dist: 0.006776, loss_weight: 0.004076
[16:07:55.537] iteration 1252 : loss : 0.077920 cons_dist: 0.002116, loss_weight: 0.004076
[16:07:56.029] iteration 1253 : loss : 0.126782 cons_dist: 0.069787, loss_weight: 0.004076
[16:07:56.522] iteration 1254 : loss : 0.115129 cons_dist: 0.040505, loss_weight: 0.004076
[16:07:57.014] iteration 1255 : loss : 0.069441 cons_dist: 0.032007, loss_weight: 0.004076
[16:07:57.504] iteration 1256 : loss : 0.090498 cons_dist: 0.006778, loss_weight: 0.004076
[16:07:57.995] iteration 1257 : loss : 0.076506 cons_dist: 0.030175, loss_weight: 0.004076
[16:07:58.486] iteration 1258 : loss : 0.058271 cons_dist: 0.013288, loss_weight: 0.004076
[16:07:58.976] iteration 1259 : loss : 0.065269 cons_dist: 0.007839, loss_weight: 0.004076
[16:07:59.468] iteration 1260 : loss : 0.063897 cons_dist: 0.008139, loss_weight: 0.004076
[16:08:00.594] iteration 1261 : loss : 0.081577 cons_dist: 0.015978, loss_weight: 0.004076
[16:08:01.086] iteration 1262 : loss : 0.048776 cons_dist: 0.004885, loss_weight: 0.004076
[16:08:01.576] iteration 1263 : loss : 0.056197 cons_dist: 0.007857, loss_weight: 0.004076
[16:08:02.068] iteration 1264 : loss : 0.064599 cons_dist: 0.003805, loss_weight: 0.004076
[16:08:02.558] iteration 1265 : loss : 0.068536 cons_dist: 0.006697, loss_weight: 0.004076
[16:08:03.049] iteration 1266 : loss : 0.048718 cons_dist: 0.004663, loss_weight: 0.004076
[16:08:03.540] iteration 1267 : loss : 0.079771 cons_dist: 0.006590, loss_weight: 0.004076
[16:08:04.031] iteration 1268 : loss : 0.103672 cons_dist: 0.002196, loss_weight: 0.004076
[16:08:04.524] iteration 1269 : loss : 0.062631 cons_dist: 0.008723, loss_weight: 0.004076
[16:08:05.016] iteration 1270 : loss : 0.095666 cons_dist: 0.015002, loss_weight: 0.004076
[16:08:05.508] iteration 1271 : loss : 0.080621 cons_dist: 0.004658, loss_weight: 0.004076
[16:08:05.999] iteration 1272 : loss : 0.073219 cons_dist: 0.005649, loss_weight: 0.004076
[16:08:07.168] iteration 1273 : loss : 0.082263 cons_dist: 0.010305, loss_weight: 0.004076
[16:08:07.659] iteration 1274 : loss : 0.068079 cons_dist: 0.004296, loss_weight: 0.004076
[16:08:08.149] iteration 1275 : loss : 0.070182 cons_dist: 0.005324, loss_weight: 0.004076
[16:08:08.639] iteration 1276 : loss : 0.044116 cons_dist: 0.004775, loss_weight: 0.004076
[16:08:09.130] iteration 1277 : loss : 0.065889 cons_dist: 0.004873, loss_weight: 0.004076
[16:08:09.622] iteration 1278 : loss : 0.060577 cons_dist: 0.006145, loss_weight: 0.004076
[16:08:10.115] iteration 1279 : loss : 0.075046 cons_dist: 0.005966, loss_weight: 0.004076
[16:08:10.606] iteration 1280 : loss : 0.051192 cons_dist: 0.003730, loss_weight: 0.004076
[16:08:11.097] iteration 1281 : loss : 0.117894 cons_dist: 0.003490, loss_weight: 0.004076
[16:08:11.588] iteration 1282 : loss : 0.066864 cons_dist: 0.011601, loss_weight: 0.004076
[16:08:12.079] iteration 1283 : loss : 0.105585 cons_dist: 0.006728, loss_weight: 0.004076
[16:08:12.571] iteration 1284 : loss : 0.044794 cons_dist: 0.024762, loss_weight: 0.004076
[16:08:13.734] iteration 1285 : loss : 0.052600 cons_dist: 0.009262, loss_weight: 0.004076
[16:08:14.225] iteration 1286 : loss : 0.065904 cons_dist: 0.003051, loss_weight: 0.004076
[16:08:14.716] iteration 1287 : loss : 0.060570 cons_dist: 0.014213, loss_weight: 0.004076
[16:08:15.206] iteration 1288 : loss : 0.064735 cons_dist: 0.007255, loss_weight: 0.004076
[16:08:15.697] iteration 1289 : loss : 0.082455 cons_dist: 0.020820, loss_weight: 0.004076
[16:08:16.188] iteration 1290 : loss : 0.069770 cons_dist: 0.035472, loss_weight: 0.004076
[16:08:16.678] iteration 1291 : loss : 0.083032 cons_dist: 0.009307, loss_weight: 0.004076
[16:08:17.169] iteration 1292 : loss : 0.057871 cons_dist: 0.003468, loss_weight: 0.004076
[16:08:17.661] iteration 1293 : loss : 0.078552 cons_dist: 0.009280, loss_weight: 0.004076
[16:08:18.153] iteration 1294 : loss : 0.070695 cons_dist: 0.003918, loss_weight: 0.004076
[16:08:18.645] iteration 1295 : loss : 0.065260 cons_dist: 0.001985, loss_weight: 0.004076
[16:08:19.136] iteration 1296 : loss : 0.076222 cons_dist: 0.003477, loss_weight: 0.004076
[16:08:20.311] iteration 1297 : loss : 0.060052 cons_dist: 0.011291, loss_weight: 0.004076
[16:08:20.798] iteration 1298 : loss : 0.050027 cons_dist: 0.001683, loss_weight: 0.004076
[16:08:21.290] iteration 1299 : loss : 0.088676 cons_dist: 0.006306, loss_weight: 0.004076
[16:08:21.781] iteration 1300 : loss : 0.102475 cons_dist: 0.007170, loss_weight: 0.004076
[16:08:22.272] iteration 1301 : loss : 0.096116 cons_dist: 0.006053, loss_weight: 0.004076
[16:08:22.763] iteration 1302 : loss : 0.067899 cons_dist: 0.004324, loss_weight: 0.004076
[16:08:23.254] iteration 1303 : loss : 0.102053 cons_dist: 0.009237, loss_weight: 0.004076
[16:08:23.747] iteration 1304 : loss : 0.077707 cons_dist: 0.002178, loss_weight: 0.004076
[16:08:24.239] iteration 1305 : loss : 0.116997 cons_dist: 0.001254, loss_weight: 0.004076
[16:08:24.732] iteration 1306 : loss : 0.081039 cons_dist: 0.005587, loss_weight: 0.004076
[16:08:25.223] iteration 1307 : loss : 0.056470 cons_dist: 0.002426, loss_weight: 0.004076
[16:08:25.713] iteration 1308 : loss : 0.060492 cons_dist: 0.011108, loss_weight: 0.004076
[16:08:26.820] iteration 1309 : loss : 0.103282 cons_dist: 0.009908, loss_weight: 0.004076
[16:08:27.307] iteration 1310 : loss : 0.071104 cons_dist: 0.005143, loss_weight: 0.004076
[16:08:27.800] iteration 1311 : loss : 0.064370 cons_dist: 0.012621, loss_weight: 0.004076
[16:08:28.291] iteration 1312 : loss : 0.062488 cons_dist: 0.003615, loss_weight: 0.004076
[16:08:28.783] iteration 1313 : loss : 0.045742 cons_dist: 0.004357, loss_weight: 0.004076
[16:08:29.274] iteration 1314 : loss : 0.050412 cons_dist: 0.020565, loss_weight: 0.004076
[16:08:29.765] iteration 1315 : loss : 0.056397 cons_dist: 0.003915, loss_weight: 0.004076
[16:08:30.256] iteration 1316 : loss : 0.093549 cons_dist: 0.011497, loss_weight: 0.004076
[16:08:30.747] iteration 1317 : loss : 0.054056 cons_dist: 0.003927, loss_weight: 0.004076
[16:08:31.238] iteration 1318 : loss : 0.069288 cons_dist: 0.002637, loss_weight: 0.004076
[16:08:31.731] iteration 1319 : loss : 0.079532 cons_dist: 0.005230, loss_weight: 0.004076
[16:08:32.225] iteration 1320 : loss : 0.057820 cons_dist: 0.013647, loss_weight: 0.004076
[16:08:33.275] iteration 1321 : loss : 0.076079 cons_dist: 0.010115, loss_weight: 0.004076
[16:08:33.766] iteration 1322 : loss : 0.076446 cons_dist: 0.007419, loss_weight: 0.004076
[16:08:34.258] iteration 1323 : loss : 0.105020 cons_dist: 0.004133, loss_weight: 0.004076
[16:08:34.750] iteration 1324 : loss : 0.060543 cons_dist: 0.013594, loss_weight: 0.004076
[16:08:35.241] iteration 1325 : loss : 0.074434 cons_dist: 0.006033, loss_weight: 0.004076
[16:08:35.732] iteration 1326 : loss : 0.199475 cons_dist: 0.004823, loss_weight: 0.004076
[16:08:36.223] iteration 1327 : loss : 0.068104 cons_dist: 0.014691, loss_weight: 0.004076
[16:08:36.714] iteration 1328 : loss : 0.053225 cons_dist: 0.012049, loss_weight: 0.004076
[16:08:37.206] iteration 1329 : loss : 0.050822 cons_dist: 0.014270, loss_weight: 0.004076
[16:08:37.698] iteration 1330 : loss : 0.044303 cons_dist: 0.012410, loss_weight: 0.004076
[16:08:38.191] iteration 1331 : loss : 0.051998 cons_dist: 0.007070, loss_weight: 0.004076
[16:08:38.683] iteration 1332 : loss : 0.076918 cons_dist: 0.006810, loss_weight: 0.004076
[16:08:39.719] iteration 1333 : loss : 0.075609 cons_dist: 0.011535, loss_weight: 0.004076
[16:08:40.211] iteration 1334 : loss : 0.055660 cons_dist: 0.017438, loss_weight: 0.004076
[16:08:40.702] iteration 1335 : loss : 0.043440 cons_dist: 0.019256, loss_weight: 0.004076
[16:08:41.193] iteration 1336 : loss : 0.093797 cons_dist: 0.003191, loss_weight: 0.004076
[16:08:41.683] iteration 1337 : loss : 0.086084 cons_dist: 0.022356, loss_weight: 0.004076
[16:08:42.174] iteration 1338 : loss : 0.086058 cons_dist: 0.010832, loss_weight: 0.004076
[16:08:42.665] iteration 1339 : loss : 0.075514 cons_dist: 0.006117, loss_weight: 0.004076
[16:08:43.157] iteration 1340 : loss : 0.050368 cons_dist: 0.007755, loss_weight: 0.004076
[16:08:43.650] iteration 1341 : loss : 0.062639 cons_dist: 0.016665, loss_weight: 0.004076
[16:08:44.142] iteration 1342 : loss : 0.064757 cons_dist: 0.013394, loss_weight: 0.004076
[16:08:44.633] iteration 1343 : loss : 0.047449 cons_dist: 0.005943, loss_weight: 0.004076
[16:08:45.125] iteration 1344 : loss : 0.060768 cons_dist: 0.010082, loss_weight: 0.004076
[16:08:46.219] iteration 1345 : loss : 0.071056 cons_dist: 0.002105, loss_weight: 0.004076
[16:08:46.711] iteration 1346 : loss : 0.087434 cons_dist: 0.002239, loss_weight: 0.004076
[16:08:47.202] iteration 1347 : loss : 0.052604 cons_dist: 0.003617, loss_weight: 0.004076
[16:08:47.694] iteration 1348 : loss : 0.078537 cons_dist: 0.012981, loss_weight: 0.004076
[16:08:48.185] iteration 1349 : loss : 0.067452 cons_dist: 0.004477, loss_weight: 0.004076
[16:08:48.676] iteration 1350 : loss : 0.079633 cons_dist: 0.002113, loss_weight: 0.004076
[16:08:49.167] iteration 1351 : loss : 0.055785 cons_dist: 0.032711, loss_weight: 0.004963
[16:08:49.658] iteration 1352 : loss : 0.081077 cons_dist: 0.001294, loss_weight: 0.004963
[16:08:50.151] iteration 1353 : loss : 0.044398 cons_dist: 0.031050, loss_weight: 0.004963
[16:08:50.644] iteration 1354 : loss : 0.060204 cons_dist: 0.013880, loss_weight: 0.004963
[16:08:51.136] iteration 1355 : loss : 0.062806 cons_dist: 0.006001, loss_weight: 0.004963
[16:08:51.627] iteration 1356 : loss : 0.089709 cons_dist: 0.001364, loss_weight: 0.004963
[16:08:52.662] iteration 1357 : loss : 0.074749 cons_dist: 0.010279, loss_weight: 0.004963
[16:08:53.154] iteration 1358 : loss : 0.068298 cons_dist: 0.035846, loss_weight: 0.004963
[16:08:53.651] iteration 1359 : loss : 0.067871 cons_dist: 0.006265, loss_weight: 0.004963
[16:08:54.143] iteration 1360 : loss : 0.090976 cons_dist: 0.002151, loss_weight: 0.004963
[16:08:54.635] iteration 1361 : loss : 0.076997 cons_dist: 0.012361, loss_weight: 0.004963
[16:08:55.127] iteration 1362 : loss : 0.142483 cons_dist: 0.003503, loss_weight: 0.004963
[16:08:55.618] iteration 1363 : loss : 0.074796 cons_dist: 0.040101, loss_weight: 0.004963
[16:08:56.108] iteration 1364 : loss : 0.052903 cons_dist: 0.005416, loss_weight: 0.004963
[16:08:56.599] iteration 1365 : loss : 0.047259 cons_dist: 0.040342, loss_weight: 0.004963
[16:08:57.091] iteration 1366 : loss : 0.065589 cons_dist: 0.017384, loss_weight: 0.004963
[16:08:57.584] iteration 1367 : loss : 0.084011 cons_dist: 0.002705, loss_weight: 0.004963
[16:08:58.076] iteration 1368 : loss : 0.086912 cons_dist: 0.006800, loss_weight: 0.004963
[16:08:59.295] iteration 1369 : loss : 0.069660 cons_dist: 0.004984, loss_weight: 0.004963
[16:08:59.785] iteration 1370 : loss : 0.063750 cons_dist: 0.041802, loss_weight: 0.004963
[16:09:00.276] iteration 1371 : loss : 0.080545 cons_dist: 0.005059, loss_weight: 0.004963
[16:09:00.767] iteration 1372 : loss : 0.070401 cons_dist: 0.003782, loss_weight: 0.004963
[16:09:01.258] iteration 1373 : loss : 0.057433 cons_dist: 0.005275, loss_weight: 0.004963
[16:09:01.749] iteration 1374 : loss : 0.061008 cons_dist: 0.004352, loss_weight: 0.004963
[16:09:02.241] iteration 1375 : loss : 0.096505 cons_dist: 0.005004, loss_weight: 0.004963
[16:09:02.733] iteration 1376 : loss : 0.060745 cons_dist: 0.006364, loss_weight: 0.004963
[16:09:03.226] iteration 1377 : loss : 0.103712 cons_dist: 0.011005, loss_weight: 0.004963
[16:09:03.717] iteration 1378 : loss : 0.049456 cons_dist: 0.003307, loss_weight: 0.004963
[16:09:04.209] iteration 1379 : loss : 0.046785 cons_dist: 0.002357, loss_weight: 0.004963
[16:09:04.700] iteration 1380 : loss : 0.072457 cons_dist: 0.006201, loss_weight: 0.004963
[16:09:05.869] iteration 1381 : loss : 0.065816 cons_dist: 0.024133, loss_weight: 0.004963
[16:09:06.361] iteration 1382 : loss : 0.072696 cons_dist: 0.005039, loss_weight: 0.004963
[16:09:06.853] iteration 1383 : loss : 0.057556 cons_dist: 0.003031, loss_weight: 0.004963
[16:09:07.345] iteration 1384 : loss : 0.080964 cons_dist: 0.003731, loss_weight: 0.004963
[16:09:07.836] iteration 1385 : loss : 0.076076 cons_dist: 0.010136, loss_weight: 0.004963
[16:09:08.327] iteration 1386 : loss : 0.071873 cons_dist: 0.006709, loss_weight: 0.004963
[16:09:08.818] iteration 1387 : loss : 0.058921 cons_dist: 0.002948, loss_weight: 0.004963
[16:09:09.311] iteration 1388 : loss : 0.068198 cons_dist: 0.070507, loss_weight: 0.004963
[16:09:09.804] iteration 1389 : loss : 0.065987 cons_dist: 0.008559, loss_weight: 0.004963
[16:09:10.295] iteration 1390 : loss : 0.072274 cons_dist: 0.007842, loss_weight: 0.004963
[16:09:10.786] iteration 1391 : loss : 0.054086 cons_dist: 0.002368, loss_weight: 0.004963
[16:09:11.278] iteration 1392 : loss : 0.059061 cons_dist: 0.004225, loss_weight: 0.004963
[16:09:12.490] iteration 1393 : loss : 0.055603 cons_dist: 0.002499, loss_weight: 0.004963
[16:09:12.981] iteration 1394 : loss : 0.062986 cons_dist: 0.002600, loss_weight: 0.004963
[16:09:13.472] iteration 1395 : loss : 0.074003 cons_dist: 0.006013, loss_weight: 0.004963
[16:09:13.964] iteration 1396 : loss : 0.072044 cons_dist: 0.004828, loss_weight: 0.004963
[16:09:14.455] iteration 1397 : loss : 0.056797 cons_dist: 0.002227, loss_weight: 0.004963
[16:09:14.947] iteration 1398 : loss : 0.050377 cons_dist: 0.013841, loss_weight: 0.004963
[16:09:15.452] iteration 1399 : loss : 0.101472 cons_dist: 0.001482, loss_weight: 0.004963
